Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789543877,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543877,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543878,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543878,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543879,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543879,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543880,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543880,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543881,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543881,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543882,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543882,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543883,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543883,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543884,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543884,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543885,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543885,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543886,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543886,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543887,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543887,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543888,3,POST,POST /api/v1/upload,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543888,3,,Aggregated,0.000000,0.000000,45,45,52,52,52,52,52,52,52,52,52,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543889,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543889,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543890,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543890,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543891,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543891,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543892,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543892,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543893,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543893,3,WS,result wait (completed),0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543893,3,,Aggregated,0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,4,0,45,5751.514317249985,31.669866000811453,22877.098918999764,147.0
1789543894,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543894,3,WS,result wait (completed),0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543894,3,,Aggregated,0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,4,0,45,5751.514317249985,31.669866000811453,22877.098918999764,147.0
1789543895,3,POST,POST /api/v1/upload,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.98611666672514,31.669866000811453,52.30607500016049,93.0
1789543895,3,WS,result wait (completed),0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543895,3,,Aggregated,0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,4,0,45,5751.514317249985,31.669866000811453,22877.098918999764,147.0
1789543896,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543896,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543896,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543897,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543897,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543897,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543898,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543898,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543898,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543899,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543899,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543899,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543900,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543900,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543900,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543901,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543901,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543901,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543902,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543902,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543902,3,,Aggregated,0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543903,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543903,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543903,3,,Aggregated,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543904,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543904,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543904,3,,Aggregated,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543905,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543905,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543905,3,,Aggregated,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543906,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543906,3,WS,result wait (completed),0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,1,0,22877.098918999764,22877.098918999764,22877.098918999764,22877.098918999764,309.0
1789543906,3,,Aggregated,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,45,4606.146728400199,24.676373001057073,22877.098918999764,136.2
1789543907,3,POST,POST /api/v1/upload,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543907,3,WS,result wait (completed),0.000000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543907,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,6,0,45,9966.023240833541,24.676373001057073,36765.40580300025,184.0
1789543908,3,POST,POST /api/v1/upload,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543908,3,WS,result wait (completed),0.000000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543908,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,6,0,45,9966.023240833541,24.676373001057073,36765.40580300025,184.0
1789543909,3,POST,POST /api/v1/upload,0.100000,0.000000,25,25,25,25,25,25,25,25,25,25,25,4,0,32,38.40868075030812,24.676373001057073,52.30607500016049,93.0
1789543909,3,WS,result wait (completed),0.000000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543909,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,6,0,45,9966.023240833541,24.676373001057073,36765.40580300025,184.0
1789543910,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543910,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543910,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543911,3,POST,POST /api/v1/upload,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543911,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543911,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543912,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543912,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543912,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543913,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543913,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543913,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543914,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543914,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543914,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543915,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543915,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543915,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543916,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543916,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543916,3,,Aggregated,0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543917,3,POST,POST /api/v1/upload,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543917,3,WS,result wait (completed),0.100000,0.000000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,2,0,23000,29821.252361000006,22877.098918999764,36765.40580300025,366.0
1789543917,3,,Aggregated,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,7,0,45,8545.658271143111,23.468453000532463,36765.40580300025,171.0
1789543918,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543918,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543918,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543919,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543919,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543919,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543920,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543920,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543920,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543921,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543921,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543921,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543922,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543922,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543922,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543923,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543923,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543923,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543924,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543924,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543924,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543925,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543925,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543925,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543926,2,POST,POST /api/v1/upload,0.100000,0.000000,23,23,23,23,23,23,23,23,23,23,23,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543926,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543926,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543927,2,POST,POST /api/v1/upload,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543927,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543927,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543928,2,POST,POST /api/v1/upload,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
1789543928,2,WS,result wait (completed),0.100000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,3,0,37000,35838.81907699955,22877.098918999764,47873.95250899863,363.3333333333333
1789543928,2,,Aggregated,0.200000,0.000000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,8,0,45,13461.69505087505,23.468453000532463,47873.95250899863,194.375
1789543929,2,POST,POST /api/v1/upload,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,32,35.42063520035299,23.468453000532463,52.30607500016049,93.0
