Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789542784,3,POST,POST /api/v1/upload,0.500000,0.000000,120,120,140,140,140,140,140,140,140,140,140,4,0,120,99.10479624977597,15.546623000773252,141.40238399886584,93.0
1789542784,3,WS,result wait (error),0.125000,0.125000,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,2,2,4929.02900000081,7110.7193625002765,4929.02900000081,9292.409724999743,128.0
1789542784,3,,Aggregated,0.625000,0.125000,140,140,4900,4900,9300,9300,9300,9300,9300,9300,9300,6,2,120,2436.3096516666096,15.546623000773252,9292.409724999743,104.66666666666667
1789542785,3,POST,POST /api/v1/upload,0.500000,0.000000,120,120,140,140,140,140,140,140,140,140,140,4,0,120,99.10479624977597,15.546623000773252,141.40238399886584,93.0
1789542785,3,WS,result wait (error),0.125000,0.125000,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,2,2,4929.02900000081,7110.7193625002765,4929.02900000081,9292.409724999743,128.0
1789542785,3,,Aggregated,0.625000,0.125000,140,140,4900,4900,9300,9300,9300,9300,9300,9300,9300,6,2,120,2436.3096516666096,15.546623000773252,9292.409724999743,104.66666666666667
1789542786,3,POST,POST /api/v1/upload,0.400000,0.000000,120,120,120,140,140,140,140,140,140,140,140,5,0,120,81.81800339989422,12.670832000367227,141.40238399886584,93.0
1789542786,3,WS,result wait (error),0.100000,0.100000,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,2,2,4929.02900000081,7110.7193625002765,4929.02900000081,9292.409724999743,128.0
1789542786,3,,Aggregated,0.500000,0.100000,120,140,4900,4900,9300,9300,9300,9300,9300,9300,9300,7,2,120,2090.075534571432,12.670832000367227,9292.409724999743,103.0
1789542787,3,POST,POST /api/v1/upload,0.400000,0.000000,120,120,120,140,140,140,140,140,140,140,140,5,0,120,81.81800339989422,12.670832000367227,141.40238399886584,93.0
1789542787,3,WS,result wait (error),0.100000,0.100000,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,9300,2,2,4929.02900000081,7110.7193625002765,4929.02900000081,9292.409724999743,128.0
1789542787,3,,Aggregated,0.500000,0.100000,4900,4900,9300,9300,9300,9300,9300,9300,9300,9300,9300,7,2,120,2090.075534571432,12.670832000367227,9292.409724999743,103.0
1789542788,3,POST,POST /api/v1/upload,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,5,0,120,81.81800339989422,12.670832000367227,141.40238399886584,93.0
1789542788,3,WS,result wait (error),0.200000,0.200000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,3,3,9300,9336.321922666684,4929.02900000081,13787.5270429995,128.0
1789542788,3,,Aggregated,0.300000,0.200000,4900,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,8,3,120,3552.2569731249405,12.670832000367227,13787.5270429995,106.125
1789542789,3,POST,POST /api/v1/upload,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,5,0,120,81.81800339989422,12.670832000367227,141.40238399886584,93.0
1789542789,3,WS,result wait (error),0.200000,0.200000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,3,3,9300,9336.321922666684,4929.02900000081,13787.5270429995,128.0
1789542789,3,,Aggregated,0.300000,0.200000,4900,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,8,3,120,3552.2569731249405,12.670832000367227,13787.5270429995,106.125
1789542790,3,POST,POST /api/v1/upload,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,5,0,120,81.81800339989422,12.670832000367227,141.40238399886584,93.0
1789542790,3,WS,result wait (error),0.200000,0.200000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,3,3,9300,9336.321922666684,4929.02900000081,13787.5270429995,128.0
1789542790,3,,Aggregated,0.300000,0.200000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,8,3,120,3552.2569731249405,12.670832000367227,13787.5270429995,106.125
1789542791,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,16,16,16,16,16,16,16,16,16,6,0,16,70.57668800007377,12.670832000367227,141.40238399886584,93.0
1789542791,3,WS,result wait (error),0.300000,0.300000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,3,3,9300,9336.321922666684,4929.02900000081,13787.5270429995,128.0
1789542791,3,,Aggregated,0.500000,0.300000,16,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,9,3,120,3159.158432888944,12.670832000367227,13787.5270429995,104.66666666666667
1789542792,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,16,16,16,16,16,16,16,16,16,6,0,16,70.57668800007377,12.670832000367227,141.40238399886584,93.0
1789542792,3,WS,result wait (error),0.300000,0.300000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,3,3,9300,9336.321922666684,4929.02900000081,13787.5270429995,128.0
1789542792,3,,Aggregated,0.500000,0.300000,9300,9300,14000,14000,14000,14000,14000,14000,14000,14000,14000,9,3,120,3159.158432888944,12.670832000367227,13787.5270429995,104.66666666666667
1789542793,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,16,70.57668800007377,12.670832000367227,141.40238399886584,93.0
1789542793,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,4,9300,10018.359660249644,4929.02900000081,13787.5270429995,128.0
1789542793,3,,Aggregated,0.400000,0.200000,9300,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,10,4,120,4049.6898768999017,12.670832000367227,13787.5270429995,107.0
1789542794,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,16,70.57668800007377,12.670832000367227,141.40238399886584,93.0
1789542794,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,4,9300,10018.359660249644,4929.02900000081,13787.5270429995,128.0
1789542794,3,,Aggregated,0.400000,0.200000,9300,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,10,4,120,4049.6898768999017,12.670832000367227,13787.5270429995,107.0
1789542795,3,POST,POST /api/v1/upload,0.200000,0.000000,13,13,14,14,14,14,14,14,14,14,14,7,0,16,62.125617714368026,11.419196000133525,141.40238399886584,93.0
1789542795,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,4,9300,10018.359660249644,4929.02900000081,13787.5270429995,128.0
1789542795,3,,Aggregated,0.400000,0.200000,14,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,11,4,120,3682.574360454468,11.419196000133525,13787.5270429995,105.72727272727273
1789542796,3,POST,POST /api/v1/upload,0.200000,0.000000,13,13,14,14,14,14,14,14,14,14,14,7,0,16,62.125617714368026,11.419196000133525,141.40238399886584,93.0
1789542796,3,WS,result wait (error),0.200000,0.200000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,4,9300,10018.359660249644,4929.02900000081,13787.5270429995,128.0
1789542796,3,,Aggregated,0.400000,0.200000,14,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,11,4,120,3682.574360454468,11.419196000133525,13787.5270429995,105.72727272727273
1789542797,3,POST,POST /api/v1/upload,0.200000,0.000000,13,13,14,14,14,14,14,14,14,14,14,7,0,16,62.125617714368026,11.419196000133525,141.40238399886584,93.0
1789542797,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,5,5,11000,10296.43872419947,4929.02900000081,13787.5270429995,128.0
1789542797,3,,Aggregated,0.400000,0.200000,11000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,12,5,120,4326.422745416494,11.419196000133525,13787.5270429995,107.58333333333333
1789542798,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,14,14,14,14,14,14,14,14,14,7,0,16,62.125617714368026,11.419196000133525,141.40238399886584,93.0
1789542798,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,5,5,11000,10296.43872419947,4929.02900000081,13787.5270429995,128.0
1789542798,3,,Aggregated,0.400000,0.200000,11000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,12,5,120,4326.422745416494,11.419196000133525,13787.5270429995,107.58333333333333
1789542799,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542799,3,WS,result wait (error),0.200000,0.200000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,14000,5,5,11000,10296.43872419947,4929.02900000081,13787.5270429995,128.0
1789542799,3,,Aggregated,0.400000,0.200000,17,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,13,5,120,3994.958487384513,11.419196000133525,13787.5270429995,106.46153846153847
1789542800,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542800,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,5,5,11000,10296.43872419947,4929.02900000081,13787.5270429995,128.0
1789542800,3,,Aggregated,0.400000,0.200000,17,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,13,5,120,3994.958487384513,11.419196000133525,13787.5270429995,106.46153846153847
1789542801,3,POST,POST /api/v1/upload,0.200000,0.000000,14,14,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542801,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,5,5,11000,10296.43872419947,4929.02900000081,13787.5270429995,128.0
1789542801,3,,Aggregated,0.400000,0.200000,17,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,13,5,120,3994.958487384513,11.419196000133525,13787.5270429995,106.46153846153847
1789542802,3,POST,POST /api/v1/upload,0.300000,0.000000,14,14,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542802,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,6,6,11000,10409.093285166213,4929.02900000081,13787.5270429995,128.0
1789542802,3,,Aggregated,0.500000,0.200000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,14,6,120,4493.344744714185,11.419196000133525,13787.5270429995,108.0
1789542803,3,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542803,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,6,6,11000,10409.093285166213,4929.02900000081,13787.5270429995,128.0
1789542803,3,,Aggregated,0.500000,0.200000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,14,6,120,4493.344744714185,11.419196000133525,13787.5270429995,108.0
1789542804,3,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542804,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,6,6,11000,10409.093285166213,4929.02900000081,13787.5270429995,128.0
1789542804,3,,Aggregated,0.500000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,14,6,120,4493.344744714185,11.419196000133525,13787.5270429995,108.0
1789542805,3,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542805,3,WS,result wait (error),0.200000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,6,6,11000,10409.093285166213,4929.02900000081,13787.5270429995,128.0
1789542805,3,,Aggregated,0.500000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,14,6,120,4493.344744714185,11.419196000133525,13787.5270429995,108.0
1789542806,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542806,3,WS,result wait (error),0.200000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,7,7,11000,10462.889612571027,4929.02900000081,13787.5270429995,128.0
1789542806,3,,Aggregated,0.400000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,7,140,4912.832933533234,11.419196000133525,13787.5270429995,109.33333333333333
1789542807,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542807,3,WS,result wait (error),0.200000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,7,7,11000,10462.889612571027,4929.02900000081,13787.5270429995,128.0
1789542807,3,,Aggregated,0.400000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,7,140,4912.832933533234,11.419196000133525,13787.5270429995,109.33333333333333
1789542809,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,8,0,16,56.53333937516436,11.419196000133525,141.40238399886584,93.0
1789542809,3,WS,result wait (error),0.200000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,7,7,11000,10462.889612571027,4929.02900000081,13787.5270429995,128.0
1789542809,3,,Aggregated,0.400000,0.200000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,7,140,4912.832933533234,11.419196000133525,13787.5270429995,109.33333333333333
1789542810,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,9,0,17,53.628817555565746,11.419196000133525,141.40238399886584,93.0
1789542810,3,WS,result wait (error),0.300000,0.300000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,7,7,11000,10462.889612571027,4929.02900000081,13787.5270429995,128.0
1789542810,3,,Aggregated,0.400000,0.300000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,16,7,120,4607.68041537483,11.419196000133525,13787.5270429995,108.3125
1789542811,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,9,0,17,53.628817555565746,11.419196000133525,141.40238399886584,93.0
1789542811,3,WS,result wait (error),0.300000,0.300000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,7,7,11000,10462.889612571027,4929.02900000081,13787.5270429995,128.0
1789542811,3,,Aggregated,0.400000,0.300000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,16,7,120,4607.68041537483,11.419196000133525,13787.5270429995,108.3125
1789542812,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,9,0,17,53.628817555565746,11.419196000133525,141.40238399886584,93.0
1789542812,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,8,8,11000,10643.971383124608,4929.02900000081,13787.5270429995,128.0
1789542812,3,,Aggregated,0.300000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,17,8,140,5037.31943664688,11.419196000133525,13787.5270429995,109.47058823529412
1789542813,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,9,0,17,53.628817555565746,11.419196000133525,141.40238399886584,93.0
1789542813,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,8,8,11000,10643.971383124608,4929.02900000081,13787.5270429995,128.0
1789542813,3,,Aggregated,0.300000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,17,8,140,5037.31943664688,11.419196000133525,13787.5270429995,109.47058823529412
1789542814,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,10,0,16,49.88418709999678,11.419196000133525,141.40238399886584,93.0
1789542814,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,8,8,11000,10643.971383124608,4929.02900000081,13787.5270429995,128.0
1789542814,3,,Aggregated,0.300000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,18,8,120,4758.3673853331575,11.419196000133525,13787.5270429995,108.55555555555556
1789542815,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,10,0,16,49.88418709999678,11.419196000133525,141.40238399886584,93.0
1789542815,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,8,8,11000,10643.971383124608,4929.02900000081,13787.5270429995,128.0
1789542815,3,,Aggregated,0.300000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,18,8,120,4758.3673853331575,11.419196000133525,13787.5270429995,108.55555555555556
1789542816,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,10,0,16,49.88418709999678,11.419196000133525,141.40238399886584,93.0
1789542816,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9,9,11000,10203.825806333043,4929.02900000081,13787.5270429995,128.0
1789542816,3,,Aggregated,0.300000,0.200000,6700,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,19,9,140,4859.646006736703,11.419196000133525,13787.5270429995,109.57894736842105
1789542817,3,POST,POST /api/v1/upload,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,10,0,16,49.88418709999678,11.419196000133525,141.40238399886584,93.0
1789542817,3,WS,result wait (error),0.200000,0.200000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9,9,11000,10203.825806333043,4929.02900000081,13787.5270429995,128.0
1789542817,3,,Aggregated,0.300000,0.200000,6700,6700,12000,12000,12000,12000,12000,12000,12000,12000,12000,19,9,140,4859.646006736703,11.419196000133525,13787.5270429995,109.57894736842105
1789542818,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,30,30,30,30,30,30,30,30,30,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542818,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9,9,11000,10203.825806333043,4929.02900000081,13787.5270429995,128.0
1789542818,3,,Aggregated,0.400000,0.200000,30,6700,6700,12000,12000,12000,12000,12000,12000,12000,12000,20,9,120,4617.503464499896,11.419196000133525,13787.5270429995,108.75
1789542819,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,30,30,30,30,30,30,30,30,30,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542819,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9,9,11000,10203.825806333043,4929.02900000081,13787.5270429995,128.0
1789542819,3,,Aggregated,0.400000,0.200000,30,6700,6700,12000,12000,12000,12000,12000,12000,12000,12000,20,9,120,4617.503464499896,11.419196000133525,13787.5270429995,108.75
1789542820,3,POST,POST /api/v1/upload,0.200000,0.000000,17,17,30,30,30,30,30,30,30,30,30,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542820,3,WS,result wait (error),0.200000,0.200000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,9,9,11000,10203.825806333043,4929.02900000081,13787.5270429995,128.0
1789542820,3,,Aggregated,0.400000,0.200000,6700,6700,12000,12000,12000,12000,12000,12000,12000,12000,12000,20,9,120,4617.503464499896,11.419196000133525,13787.5270429995,108.75
1789542821,2,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542821,2,WS,result wait (error),0.200000,0.200000,6900,6900,12000,12000,12000,12000,12000,12000,12000,12000,12000,10,10,11000,9876.352336599666,4929.02900000081,13787.5270429995,128.0
1789542821,2,,Aggregated,0.500000,0.200000,6700,6900,6900,12000,12000,12000,12000,12000,12000,12000,12000,21,10,140,4727.579066618914,11.419196000133525,13787.5270429995,109.66666666666667
1789542822,2,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542822,2,WS,result wait (error),0.200000,0.200000,6900,6900,12000,12000,12000,12000,12000,12000,12000,12000,12000,10,10,11000,9876.352336599666,4929.02900000081,13787.5270429995,128.0
1789542822,2,,Aggregated,0.500000,0.200000,6700,6700,6900,6900,6900,6900,6900,6900,6900,6900,6900,21,10,140,4727.579066618914,11.419196000133525,13787.5270429995,109.66666666666667
1789542823,2,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542823,2,WS,result wait (error),0.200000,0.200000,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,10,10,11000,9876.352336599666,4929.02900000081,13787.5270429995,128.0
1789542823,2,,Aggregated,0.500000,0.200000,6700,6700,6900,6900,6900,6900,6900,6900,6900,6900,6900,21,10,140,4727.579066618914,11.419196000133525,13787.5270429995,109.66666666666667
1789542824,2,POST,POST /api/v1/upload,0.300000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542824,2,WS,result wait (error),0.200000,0.200000,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,10,10,11000,9876.352336599666,4929.02900000081,13787.5270429995,128.0
1789542824,2,,Aggregated,0.500000,0.200000,6700,6700,6900,6900,6900,6900,6900,6900,6900,6900,6900,21,10,140,4727.579066618914,11.419196000133525,13787.5270429995,109.66666666666667
1789542825,1,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542825,1,WS,result wait (error),0.200000,0.200000,6900,6900,7500,7500,7500,7500,7500,7500,7500,7500,7500,11,11,11000,9664.82985227247,4929.02900000081,13787.5270429995,128.0
1789542825,1,,Aggregated,0.400000,0.200000,6900,6900,7500,7500,7500,7500,7500,7500,7500,7500,7500,22,11,140,4855.852973090805,11.419196000133525,13787.5270429995,110.5
1789542826,1,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542826,1,WS,result wait (error),0.200000,0.200000,6900,6900,7500,7500,7500,7500,7500,7500,7500,7500,7500,11,11,11000,9664.82985227247,4929.02900000081,13787.5270429995,128.0
1789542826,1,,Aggregated,0.400000,0.200000,6900,6900,7500,7500,7500,7500,7500,7500,7500,7500,7500,22,11,140,4855.852973090805,11.419196000133525,13787.5270429995,110.5
1789542827,1,POST,POST /api/v1/upload,0.200000,0.000000,17,17,17,17,17,17,17,17,17,17,17,11,0,17,46.87609390913911,11.419196000133525,141.40238399886584,93.0
1789542827,1,WS,result wait (error),0.200000,0.200000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,11,11,11000,9664.82985227247,4929.02900000081,13787.5270429995,128.0
